id,org_name,event_name,event_description,event_start_date,event_end_date,days_of_week,start_time,end_time,more_info,fee,admission_price,site_location_name,event_photo,events_category,age_group_eligibility_tags,race_ethnicity_eligibility_tags,special_needs_eligibility_tags,sogi_eligibility_tags,language_eligibility_tags,site_address,site_phone,site_email,latitude,longitude,point,analysis_neighborhood,supervisor_district,data_as_of,data_loaded_at
10012343_sfdec,Family Connections Centers,"First Steps Portola (Playgroup, English, Spanish, Cantonese, Vietnamese)","Build healthy bonding and enjoy fun activities together, while learning about your child’s cognitive and emotional development. Activities include arts, movement, songs, and stories. For ages 6 – 36 months + parents/caregivers. Free to enroll! Please note: due to our small class size, we ask families to register only for the classes you are able to attend. If you are no longer able to attend a class, please cancel your registration or contact us at firststeps@fccenters.org. Thank you! Registration will open at 9:00 am on the 28th of each month. &nbsp; ·Portola: Mondays and Wednesdays, 9:00-10:30 am · Excelsior: Tuesdays and Thursdays, 9:00-10:30 am · Visitacion Valley: Thursdays, 9:30-11:00 am. (18-36 months + caregiver) For more information or to join, contact Elsa at 415.715.6746 or firststeps@fccenters.org • • • Primeros Pasos (First Steps) es un espacio para que las familias aprendan juntas. Las maestras lo guiarán a usted y a sus pequeños a través de actividades que incluyen canciones, bailes, y lecturas divertidas. Para edades de 6–36 meses + cuidador/a. Gratis para inscribirse. Tenga en cuenta: debido a nuestro pequeño tamaño de clase, le pedimos a las familias que se registren solo para las clases a las que puede asistir. Si ya no puede asistir a una clase, cancele su registro o contáctenos en firststeps@fccenters.org. ¡Gracias! Las inscripciones se abrirán el día 28 de cada mes a las 9 de la mañana. • • • First Steps是適合孩子和家長一起學習的遊戲小組。 我們的老師將與您們一起歌曲、舞蹈、閲讀等活動。 免費報名。適合6-36個月的孩子 + 家長/監護人。 請注意：由於我們的班級規模較小，我們要求家庭只註冊您可以參加的課程。 如果您不能再上課，請取消註冊或通過 firststeps@fccenters.org 聯繫我們。 謝謝你! 每月28日上午9:00開始報名。 • • • First Steps là một nhóm trẻ mẫu giáo được giám sát bởi người lớn để các gia đình học tập cùng nhau. Các giáo viên của chúng tôi sẽ hướng dẫn bạn và con bạn thông qua các hoạt động hấp dẫn liên quan đến bài hát, điệu nhảy ngộ nghĩnh. Từ 6-36 tháng tuổi + cha mẹ/người chăm sóc. Ghi danh miễn phí. Xin lưu ý: do quy mô lớp học nhỏ, chúng tôi yêu cầu các gia đình chỉ đăng ký cho các lớp học mà bạn có thể tham dự. Nếu bạn không thể tham gia lớp học được nữa, vui lòng hủy đăng ký hoặc liên hệ với chúng tôi tại firststeps@fccenters.org. Cảm ơn! Cổng đăng ký sẽ mở vào lúc 9:00 sáng ngày 28 hàng tháng.",2026/01/14 12:00:00 AM,2026/01/14 12:00:00 AM,,09:00:00,10:30:00,https://sfdec.org/event/first-steps-portola-playgroup-english-spanish-cantonese-vietnamese-2/2026-01-14/,,,2565 San Bruno Avenue,,Events for Ages 0-5,,,,,"Chinese, Spanish, Vietnamese",2565 San Bruno Avenue,,,37.729467000001,-122.404180500002,POINT (-122.4041805 37.729467),Portola,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
10013914_sfdec,Gum Moon Chinatown,"Parent-Child Interactive Group Discoverer (Playgroup, Cantonese/English)","For parents, caregivers, and children aged 2-3 years. Dates:August 21, 2025 – June 30, 2026 Monday &#8211; Thursday Time: 10:00 AM – 12:00 PM For more information, please contact: Vivian Chan, Admin. Manager 415-788-1008 vivianchan@ gummoon.org Lucy Tao, Family Advocate 415-788-1008 lucytao@ gummoon.or Address: 940 Washington Street",2025/12/23 12:00:00 AM,2025/12/23 12:00:00 AM,,10:00:00,12:00:00,https://sfdec.org/event/parent-child-interactive-group-discoverer-playgroup-cantonese-english-2/2025-12-23/,,,940 Washington Street,,Events for Ages 0-5,,,,,Chinese,940 Washington Street,415-788-1008,vivianchan@gummoon.org,37.795032000001,-122.408770500002,POINT (-122.4087705 37.795032),Chinatown,3.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
121197_sfpl,SF Public Library,Storytime: For Toddlers,"Books, songs, movement and more. For toddlers 16 months through age 2 and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including…",2025/12/29 12:00:00 AM,2025/12/29 12:00:00 AM,,11:30:00,12:30:00,https://sfpl.org/events/2025/12/29/storytime-toddlers-2,False,,Ingleside,https://sfpl.org//sites/default/files/topics/StorytimeforToddlers.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,1298 Ocean Avenue,415-355-2898,ingmgr@sfpl.org,37.724058000001,-122.456290500002,POINT (-122.4562905 37.724058),West of Twin Peaks,7.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41312_rpd,SF Rec Park,Little Hands Creative Art,"Let's    experiment with different textures and materials to explore, express and    create with paper, paint and crayons. Sign ups start at 9:30am for either a    10:00am,10:30am or 11:00am slot. Space is limited. Adults must be present to    sign up for a time slot.",2026/01/13 12:00:00 AM,2026/02/05 12:00:00 AM,"T,Th",10:00:00,11:30:00,sfrecpark.org/register,True,,EXCELSIOR PLGD,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Infants; Toddlers,,,,,579 Madrid St @ Russia Ave,(415) 831-2700,,37.720359000001,-122.433232500002,POINT (-122.4332325 37.720359),Excelsior,11.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40601_rpd,SF Rec Park,Zumba - Drop-in,There is now a minimal fee for Indoor Zumba. Walk-up outdoor classes are free. Visit sfrecpark.org/zumba for a full list of current class information. Purchase a discounted multi-visit pass at sfrecpark.org/register under Passes & Memberships.,2026/01/10 12:00:00 AM,2026/03/14 12:00:00 AM,Sa,10:30:00,11:30:00,sfrecpark.org/register,False,,SOUTH SUNSET PLGD,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,2601 40th Ave @ Vicente St,(415) 831-2700,,37.737810000001,-122.498289000002,POINT (-122.498289 37.73781),Sunset/Parkside,4.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41174_rpd,SF Rec Park,Woodworking: Community Design-Build!,"In this    class we'll collectively design and build a furniture piece for the entry of    the GLBT Historical Society in downtown San Francisco. We'll begin by    considering the spatial and material constraints and needs, and move through    a collective building process, developing new hand and machine skills along    the way. Prerequisites: Successful completion of two Woodworking I classes at    the Randall or instructor approval.",2026/01/09 12:00:00 AM,2026/03/06 12:00:00 AM,F,09:30:00,12:30:00,sfrecpark.org/register,True,,RANDALL MUSEUM,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Teens; TAY,,,,,199 Museum Way,(415) 554-9600,,37.764432000001,-122.438160000002,POINT (-122.43816 37.764432),Castro/Upper Market,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
134715_sfpl,SF Public Library,Activity: Scandinavian Paper Hearts,"Weave paper into two-color hearts that look flat, but open into little baskets.&nbsp;For ages 5 and older.",2025/12/22 12:00:00 AM,2025/12/22 12:00:00 AM,,15:30:00,16:30:00,https://sfpl.org/events/2025/12/22/activity-scandinavian-paper-hearts,False,,Glen Park,https://sfpl.org//sites/default/files/2025-10/25102.jpg,Library Events,"Families with children below 18 years old, Children/Pre-Teens (Ages 5-13), Teens (Ages 13-18)",,,,,2825 Diamond Street,415-355-2858,gpamgr@sfpl.org,37.733940000001,-122.433903000002,POINT (-122.433903 37.73394),Glen Park,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41343_rpd,SF Rec Park,Drop-in: Basketball,,2026/01/08 12:00:00 AM,2026/03/12 12:00:00 AM,Th,14:00:00,15:30:00,sfrecpark.org/register,False,,RICHMOND REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,251 - 18th Ave,(415) 666-7020,,37.783215000001,-122.477976000002,POINT (-122.477976 37.783215),Outer Richmond,1.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40493_rpd,SF Rec Park,Drop-in: Rec/Family Swim,"Drop-in times can include additional programs and the pool is shared and lanes may vary. For additional questions, please call the pool directly at 628-652-7221.",2025/08/17 12:00:00 AM,2025/12/24 12:00:00 AM,"M,T,W,Th,S",12:30:00,18:00:00,sfrecpark.org/register,True,,GARFIELD SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,1271 Treat St,(415) 695-5001,,37.749873178722,-122.412712359648,POINT (-122.41271236 37.749873179),Mission,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41352_rpd,SF Rec Park,Drop-in: Table Tennis,,2026/01/08 12:00:00 AM,2026/03/12 12:00:00 AM,Th,12:00:00,18:00:00,sfrecpark.org/register,False,,RICHMOND REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,All Ages,,,,,251 - 18th Ave,(415) 666-7020,,37.783215000001,-122.477976000002,POINT (-122.477976 37.783215),Outer Richmond,1.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40998_rpd,SF Rec Park,Basketball - MRC Rebels Tryouts Spring 2026,Come tryout for the MRC Rebels AAU girls basketball program. For more information contact Chibuzo Emeka at chibuzo.emeka@sfgov.org,2026/03/04 12:00:00 AM,2026/03/06 12:00:00 AM,"W,F",17:30:00,19:30:00,sfrecpark.org/register,False,,MISSION REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Pre-Teens; Teens; TAY,,,Girls,,2450 Harrison St,(415) 695-5012,,37.758150000001,-122.412600000002,POINT (-122.4126 37.75815),Mission,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41206_rpd,SF Rec Park,All Ages Martial Arts Sampler - Beginning,Traditional karate    taught by experienced senseis.,2026/01/14 12:00:00 AM,2026/03/04 12:00:00 AM,W,18:00:00,19:00:00,sfrecpark.org/register,True,,ST. MARY'S REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Pre-Teens; Teens; TAY,,,,,95 Justin Dr @ Murray St,(415) 695-5006,,37.734138000001,-122.421924000002,POINT (-122.421924 37.734138),Bernal Heights,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41385_rpd,SF Rec Park,Baseball - SFYBL - Pony - Hawks,"**Registration for returning players will open on November 5th at 10am**SF Recreation and Parks Department and SF Fire Department Flame Athletics presents the 2026 SF Youth Baseball League Spring PONY Division. Individual players ages 13 to 14 (based on league age guidelines) that want to sign up for a PONY team, can select this Practice Location/Day/Time. Fees include one practice per week, a uniform, Coach and entry into the SFYBL. If you would like to create or join an Independent Team, please go to sfybl.com and click on Sign Up Information for instructions.",2026/03/06 12:00:00 AM,2026/05/15 12:00:00 AM,F,17:30:00,18:30:00,sfrecpark.org/register,True,,WEST SUNSET PLGD,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Teens,,,,,3223 Ortega St & 39th Ave,(415) 831-2700,,37.751427000001,-122.497785000002,POINT (-122.497785 37.751427),Sunset/Parkside,4.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
40922_rpd,SF Rec Park,Basketball,"Shoot some hoops or just improve your 3 point shot. Experience the thrill of competition, the agony of defeat and the joy of friendship. Different recreation centers will have different set ups for game playing.",2026/02/07 12:00:00 AM,2026/02/21 12:00:00 AM,Sa,11:30:00,12:30:00,sfrecpark.org/register,True,,PALEGA REC CENTER,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,TAY,,,,,500 Felton St @ Holyoke St,(415) 831-6828,,37.728918000001,-122.409882000002,POINT (-122.409882 37.728918),Portola,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41147_rpd,SF Rec Park,New Technologies: 3D Printing and Laser Cutting Fab Lab,"In this    course, your imagination is the only limit to what you can create. Here you    will learn to use free 3D modeling and vector drawing software to imagine and    model your designs, then use the powerful creative tools of our lab to bring    your one-of-a-kind parts, assemblies and artworks to life in all their glory.    Both beginners and experienced students are welcome. Additional materials may    need to be purchased depending on your unique design.",2026/01/06 12:00:00 AM,2026/03/03 12:00:00 AM,T,18:30:00,21:30:00,sfrecpark.org/register,True,,RANDALL MUSEUM,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Teens; TAY,,,,,199 Museum Way,(415) 554-9600,,37.764432000001,-122.438160000002,POINT (-122.43816 37.764432),Castro/Upper Market,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
132329_sfpl,SF Public Library,Storytime: For Families,Space limited. Tickets available on a first come basis at the front door starting at&nbsp;10:00am.,2026/01/08 12:00:00 AM,2026/01/08 12:00:00 AM,,10:15:00,10:45:00,https://sfpl.org/events/2026/01/08/storytime-families-1,False,,Noe Valley/Sally Brunn,https://sfpl.org//sites/default/files/topics/StorytimeforFamilies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,451 Jersey Street,415-355-5707,nvamgr@sfpl.org,37.750302000001,-122.435118000002,POINT (-122.435118 37.750302),Noe Valley,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
111263_sfpl,SF Public Library,Storytime: For Babies,"Songs, rhymes and books for infants and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…",2026/01/05 12:00:00 AM,2026/01/05 12:00:00 AM,,10:30:00,11:00:00,https://sfpl.org/events/2026/01/05/storytime-babies-2,False,,Main Library,https://sfpl.org//sites/default/files/topics/StorytimeforBabies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,100 Larkin Street,415-557-4400,info@sfpl.org,37.779354000001,-122.415871500002,POINT (-122.4158715 37.779354),Tenderloin,5.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
10012908_sfdec,Family Connections Centers,"The Breakfast Club (Support Group, English)","a support group for self-development and reflection 1st and 3rd Fridays of the month, 9:15 – 10:15 am    Learn about communication styles, love languages, resources, and more. Join a community of parents and caregivers with young children. Free to attend. Childcare provided. Enjoy snacks and beverages.    Language: English Contact: Jaseryll, jobing@fccenters.org Register here",2026/01/02 12:00:00 AM,2026/01/02 12:00:00 AM,,09:15:00,10:15:00,https://sfdec.org/event/the-breakfast-club-support-group-english/2026-01-02/,,,2565 San Bruno Avenue,,Events for Ages 0-5,,,,,,2565 San Bruno Avenue,,,37.729467000001,-122.404180500002,POINT (-122.4041805 37.729467),Portola,9.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41033_rpd,SF Rec Park,Aquatics - Preschool Swim,"This level continues to focus on building more comfort and enjoyment in the water using songs, games and play. While introducing more structured play in the areas of bobbing, breath control, floating, gliding and kicking on front and back, in addition to arm rotations and other elementary skills. Children ages 3 and under are required to wear swim diapers while in the pool. The ratio is 1 adult per child. Swim classes are limited to one class per person per session.",2026/01/06 12:00:00 AM,2026/01/29 12:00:00 AM,"T,Th",15:30:00,16:00:00,sfrecpark.org/register,True,,HAMILTON SWIMMING POOL,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Toddlers; Children,,,,,1900 Geary Blvd,(415) 292-2008,,37.784394000001,-122.435082000002,POINT (-122.435082 37.784394),Japantown,5.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41126_rpd,SF Rec Park,Art and Animals,"Each    week, a different animal is the star of our classroom. We learn fun facts and    explore the wonders of these amazing animals. Often, a live animal pays us a    visit in person; other times we closely examine skeletons, taxidermy models,    and habitats. Then we get busy making art inspired by their unique    characteristics. You can count on having fun, getting messy and learning    something new every week. Class fee includes one child and one participating    adult. Please register using the child's name.",2026/01/13 12:00:00 AM,2026/03/03 12:00:00 AM,T,11:15:00,12:15:00,sfrecpark.org/register,True,,RANDALL MUSEUM,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Toddlers; Children,,,,,199 Museum Way,(415) 554-9600,,37.764432000001,-122.438160000002,POINT (-122.43816 37.764432),Castro/Upper Market,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
41399_rpd,SF Rec Park,Baseball - SFYBL - Mustang - Wolf Pack,"**Registration for returning players will open on November 5th at 10am** SF Recreation and Parks Department and SF Fire Department Flame Athletics presents the 2026 SF Youth Baseball League Spring MUSTANG Division. Individual players ages 9 to 10 (based on league age guidelines) that want to sign up for a MUSTANG team, can select this Practice Location/Day/Time. Fees include one practice per week, a uniform, Coach and entry into the SFYBL. If you would like to create or join an Independent Team, please go to sfybl.com and click on Sign Up Information for instructions.",2026/03/05 12:00:00 AM,2026/05/14 12:00:00 AM,Th,16:30:00,17:30:00,sfrecpark.org/register,True,,WEST SUNSET PLGD,https://upload.wikimedia.org/wikipedia/en/0/0b/San_Francisco_Recreation_%26_Parks_Department_Logo.jpg,Sports & Recreation,Pre-Teens,,,,,3223 Ortega St & 39th Ave,(415) 831-2700,,37.751427000001,-122.497785000002,POINT (-122.497785 37.751427),Sunset/Parkside,4.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
111934_sfpl,SF Public Library,Storytime: For Babies,"Songs, rhymes and books for infants and their caregivers.&nbsp;  Learn more about storytimes with SFPL, including current offerings, at…",2025/12/31 12:00:00 AM,2025/12/31 12:00:00 AM,,11:00:00,11:30:00,https://sfpl.org/events/2025/12/31/storytime-babies,False,,Eureka Valley/Harvey Milk Memorial,https://sfpl.org//sites/default/files/topics/StorytimeforBabies.jpg,Library Events,"Toddlers (Ages 1-3), Pre-School (Ages 3-5)",,,,,1 Jose Sarria Court,415-355-5616,evamgr@sfpl.org,37.764135000001,-122.432067000002,POINT (-122.432067 37.764135),Castro/Upper Market,8.0,2025/12/17 12:00:00 AM,2025/12/17 07:05:14 AM
